epoch,seed,lr,loss,acc,num_params
1,42,0.0003,0.609853312651168,0.9696,86826
2,42,0.0003,0.12632916347463247,0.9815,86826
3,42,0.0003,0.08105751479278876,0.9704,86826
4,42,0.0003,0.06320303259417415,0.9832,86826
5,42,0.0003,0.05311092036391007,0.9698,86826
6,42,0.0003,0.04571285792020783,0.9754,86826
7,42,0.0003,0.039351055782332,0.9795,86826
8,42,0.0003,0.03597432412212091,0.984,86826
9,42,0.0003,0.03286987478742555,0.9832,86826
10,42,0.0003,0.03067474941182425,0.9878,86826
